file_name,freq_mean,freq_stdev_hz,freq_stdev_cent,int_mean,int_stdev,on/off
3_16_spa_aligned_spa0103.1,66.2,63.60188676446635,1165.6898783543932,59.0,2.345207879911715,on
3_16_spa_aligned_spa0107.2,76.33333333333333,66.12362159873983,1080.1691520128206,59.0,4.358898943540674,on
3_16_spa_aligned_spa0109.2,150.0,12.780193008453876,141.55519600410597,59.0,2.160246899469287,on
3_16_spa_aligned_spa0110.1,126.0,5.656854249492381,76.03067812793415,57.5,7.7781745930520225,on
3_16_spa_aligned_spa0111.1,55.5,78.48885271170677,1525.8639637963345,53.5,0.7071067811865476,on
3_16_spa_aligned_spa0112.1,110.75,76.43025142790866,908.5458380489893,55.75,6.18465843842649,on
3_16_spa_aligned_spa0116.1,175.66666666666666,88.76185366849133,708.0447937637823,56.333333333333336,3.9832984656772417,on
3_16_spa_aligned_spa0117.2,170.75,92.39782001138957,748.7854376207883,58.125,4.051013982414068,on
3_16_spa_aligned_spa0118.2,121.66666666666667,119.55891155967143,1184.9387129777283,60.333333333333336,6.027713773341708,on
3_16_spa_aligned_spa0121.2,169.5,89.74965180990955,735.668133647572,65.75,2.6299556396765835,on
3_16_spa_aligned_spa0123.1,189.8,42.11531787841569,346.94174397728267,55.8,4.604345773288535,on
3_16_spa_aligned_spa0124.2,143.0,49.49747468305833,514.5892471706184,58.5,6.363961030678928,on
3_16_spa_aligned_spa0125.1,140.66666666666666,71.47260547463856,711.2774704068192,57.333333333333336,2.0816659994661326,on
3_16_spa_aligned_spa0126.1,147.54545454545453,75.48028038681844,715.2608593784039,56.90909090909091,2.3432688900143512,on
3_16_spa_aligned_spa0127.1,147.75,66.63622410998663,644.4648895382585,59.583333333333336,4.7760450228830615,on
3_16_spa_aligned_spa0129.1,40.333333333333336,69.85938257194472,1739.981176171795,57.0,1.7320508075688772,on
3_16_spa_aligned_spa0133.1,23.714285714285715,41.29856448560202,1745.962187638306,59.857142857142854,3.7161167647860327,on
3_16_spa_aligned_spa0136.2,149.25,41.08020610139795,420.9283311404388,58.25,5.560275772537426,on
3_16_spa_aligned_spa0137.1,51.53846153846154,50.37462222292653,1180.3414816974732,59.07692307692308,3.7296456145666723,on
3_16_spa_aligned_spa0139.2,245.0,104.1633332799983,613.3443789982229,61.0,3.391164991562634,on
3_16_spa_aligned_spa0140.1,52.0,48.64839839775475,1143.2888240335976,58.714285714285715,1.7994708216848747,on
3_16_spa_aligned_spa0141.1,199.0,15.594870951694341,130.61659652863236,62.666666666666664,3.9832984656772417,on
3_16_spa_aligned_spa0142.2,95.5,108.53524773086392,1314.2949186868325,61.666666666666664,2.7325202042558927,on
3_16_spa_aligned_spa0143.3,138.0,22.271057451320086,259.0147835137414,63.6,3.9115214431215892,on
3_16_spa_aligned_spa0148.2,154.5,6.363961030678928,69.8811739630033,60.5,0.7071067811865476,on
3_16_spa_aligned_spa0150.1,65.0,91.92388155425118,1525.8639637963342,59.5,0.7071067811865476,on
3_16_spa_aligned_spa0152.1,60.666666666666664,66.4640253570807,1280.8037035506586,60.0,3.4641016151377544,on
3_16_spa_aligned_spa0153.2,54.5,63.190189111918315,1332.7991093527398,59.25,0.9574271077563381,on
3_16_spa_aligned_spa0154.1,99.63636363636364,49.6936066859163,700.5113603033487,60.18181818181818,2.400757456228422,on
3_16_spa_aligned_spa0155.2,206.5,146.37110370561533,927.5994147870047,60.0,0.0,on
3_16_spa_aligned_spa0156.1,102.0,58.25375524376089,782.1468142487015,60.2,1.4832396974191324,on
3_16_spa_aligned_spa0158.1,103.5,111.59621089317632,1266.4216115188362,58.5,1.7728105208558367,on
3_16_spa_aligned_spa0159.1,36.5,56.86387253784251,1625.9615259139396,59.0,1.0954451150103321,on
3_16_spa_aligned_spa0160.1,107.16666666666667,55.47041253377035,722.1599692000109,59.833333333333336,3.488074922742725,on
3_16_spa_aligned_spa0164.1,193.33333333333334,17.8978583448784,153.27898560378262,59.333333333333336,1.5275252316519465,on
3_16_spa_aligned_spa0165.1,96.0,21.213203435596427,345.63453574535095,59.5,3.5355339059327378,on
3_16_spa_aligned_spa0166.1,224.5,160.77157708998192,934.992374405604,62.0,2.0,on
3_16_spa_aligned_spa0167.1,193.2,27.068431797945003,227.0011836148284,61.8,5.848076606885378,on
3_16_spa_aligned_spa0170.1,200.16666666666666,11.651895410904899,97.95273104012121,62.666666666666664,3.8815804341359033,on
3_16_spa_aligned_spa0171.1,246.5,59.74567310312484,375.7221768540484,64.75,3.4145410978769766,on
3_16_spa_aligned_spa0172.1,117.16666666666667,17.38294183004323,239.49120546237356,63.833333333333336,3.7638632635454052,on
3_16_spa_aligned_spa0176.2,100.2,94.55263084652907,1150.5123705098538,60.4,1.949358868961793,on
3_16_spa_aligned_spa0177.1,187.66666666666666,11.547005383792515,103.37308979639785,58.666666666666664,2.516611478423583,on
3_16_spa_aligned_spa0179.2,146.5,82.29884567841763,771.8149306711537,59.666666666666664,4.320493798938574,on
3_16_spa_aligned_spa0181.1,41.25,47.926158480173086,1334.7167200662252,57.75,2.0615528128088303,on
3_16_spa_aligned_spa0182.1,268.5,81.31727983645297,458.0153607050646,61.0,5.656854249492381,on
3_16_spa_aligned_spa0183.2,86.0,0,0,57.0,0,on
3_16_spa_aligned_spa0187.1,162.66666666666666,31.56474826976026,307.02949640091515,62.0,2.0,on
3_16_spa_aligned_spa0188.2,172.0,23.83275057562597,224.65619144861574,62.0,3.366501646120693,on
3_16_spa_aligned_spa0189.1,145.1,53.6707037818999,544.869142400424,58.2,5.3499740393970345,on
3_16_spa_aligned_spa0190.1,43.2,59.192060278385306,1494.0007586409904,56.8,2.588435821108957,on
3_16_spa_aligned_spa0191.2,0.0,0,0,49.0,0,on
3_16_spa_aligned_spa0192.1,43.0,0,0,61.0,0,on
3_16_spa_aligned_spa0194.1,161.0,0,0,60.0,0,on
3_16_spa_aligned_spa0198.1,153.5,106.72550460566272,913.8284536780551,58.75,5.315072906367325,on
3_16_spa_aligned_spa0199.1,153.85714285714286,32.178815865040626,328.78809935328195,60.285714285714285,4.956957592256421,on
3_16_spa_aligned_spa0200.1,217.0,118.79393923933998,755.8573782831412,60.0,2.8284271247461903,on
3_16_spa_aligned_spa0202.1,144.5,14.237275020171522,162.68574228932863,60.833333333333336,5.980523945831725,on
3_16_spa_aligned_spa0203.2,87.6,86.68506215029208,1190.9353769390937,61.0,4.06201920231798,on
3_16_spa_aligned_spa0204.1,160.54545454545453,141.3445178536215,1093.249221287618,60.18181818181818,5.036232357987106,on
3_16_spa_aligned_spa0206.2,128.25,87.89908987014599,903.6815228629572,60.0,5.291502622129181,on
3_16_spa_aligned_spa0207.2,308.0,229.1025971044414,962.7208159125894,61.5,6.363961030678928,on
3_16_spa_aligned_spa0209.1,48.666666666666664,49.0034012424988,1205.979043841406,61.0,1.0,on
3_16_spa_aligned_spa0210.2,296.3333333333333,167.5271122336123,775.7638934616039,59.0,4.358898943540674,on
